C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_12_463.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_12_463.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_12_463.jpg,0,0,0,7.90E-05
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_12_564.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_12_564.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_12_564.jpg,0,0,0,7.86E-05
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_12_666.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_12_666.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_12_666.jpg,0,0,0,7.78E-05
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_12_771.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_12_771.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_12_771.jpg,0,0,0,7.81E-05
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_12_873.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_12_873.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_12_873.jpg,0,0,0,7.80E-05
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_12_980.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_12_980.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_12_980.jpg,0,0,0,7.83E-05
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_13_081.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_13_081.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_13_081.jpg,0,0,0,7.78E-05
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_13_185.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_13_185.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_13_185.jpg,0,0,0,7.79E-05
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_13_289.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_13_289.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_13_289.jpg,0,0,0,8.07E-05
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_13_398.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_13_398.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_13_398.jpg,0,0,0,7.83E-05
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_13_499.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_13_499.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_13_499.jpg,0,0,0,7.83E-05
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_13_601.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_13_601.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_13_601.jpg,0,0,0,7.91E-05
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_13_705.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_13_705.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_13_705.jpg,0,0,0,8.02E-05
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_13_811.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_13_811.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_13_811.jpg,0,0,0,7.86E-05
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_13_915.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_13_915.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_13_915.jpg,0,0,0,7.88E-05
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_14_022.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_14_022.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_14_022.jpg,0,0,0,7.92E-05
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_14_123.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_14_123.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_14_123.jpg,0,0,0,7.83E-05
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_14_224.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_14_224.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_14_224.jpg,0,0,0,7.86E-05
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_14_328.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_14_328.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_14_328.jpg,0,0,0,7.86E-05
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_14_434.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_14_434.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_14_434.jpg,0,0,0,7.81E-05
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_14_541.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_14_541.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_14_541.jpg,0,0.3196572,0,0.2227955
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_14_643.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_14_643.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_14_643.jpg,0,0.6048105,0,0.7388154
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_14_747.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_14_747.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_14_747.jpg,0,0.9019859,0,1.715505
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_14_851.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_14_851.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_14_851.jpg,0,1,0,2.829384
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_14_954.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_14_954.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_14_954.jpg,0,1,0,4.23647
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_15_061.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_15_061.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_15_061.jpg,-0.1210305,1,0,5.397406
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_15_165.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_15_165.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_15_165.jpg,-0.2855238,1,0,6.524357
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_15_269.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_15_269.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_15_269.jpg,0,1,0,7.662429
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_15_374.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_15_374.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_15_374.jpg,-0.2238999,1,0,9.004061
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_15_480.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_15_480.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_15_480.jpg,0,1,0,10.11832
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_15_584.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_15_584.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_15_584.jpg,-0.0756927,1,0,11.22297
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_15_686.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_15_686.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_15_686.jpg,-0.2088768,1,0,12.40322
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_15_790.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_15_790.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_15_790.jpg,-0.0380853,1,0,13.22441
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_15_893.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_15_893.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_15_893.jpg,-0.3087126,1,0,14.49139
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_15_997.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_15_997.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_15_997.jpg,-0.6185107,1,0,15.66502
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_16_102.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_16_102.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_16_102.jpg,-0.8562345,1,0,16.29405
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_16_204.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_16_204.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_16_204.jpg,-0.5509143,1,0,17.52006
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_16_306.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_16_306.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_16_306.jpg,-0.2476428,1,0,18.40467
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_16_413.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_16_413.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_16_413.jpg,0,1,0,19.63712
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_16_521.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_16_521.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_16_521.jpg,0,1,0,20.7359
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_16_623.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_16_623.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_16_623.jpg,0,1,0,21.67078
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_16_729.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_16_729.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_16_729.jpg,0,1,0,22.69972
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_16_833.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_16_833.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_16_833.jpg,0,1,0,23.8659
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_16_943.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_16_943.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_16_943.jpg,-0.1392246,1,0,24.82424
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_17_043.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_17_043.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_17_043.jpg,-0.1585638,1,0,25.73134
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_17_147.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_17_147.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_17_147.jpg,-0.0236358,1,0,26.67769
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_17_249.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_17_249.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_17_249.jpg,-0.2280459,1,0,27.59032
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_17_362.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_17_362.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_17_362.jpg,0,1,0,28.70391
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_17_470.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_17_470.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_17_470.jpg,-0.2390985,1,0,29.59947
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_17_577.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_17_577.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_17_577.jpg,0,1,0,30.18988
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_17_682.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_17_682.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_17_682.jpg,-0.06112231,1,0,30.1911
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_17_784.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_17_784.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_17_784.jpg,0,1,0,30.19019
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_17_888.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_17_888.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_17_888.jpg,-0.2842152,1,0,30.17202
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_17_989.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_17_989.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_17_989.jpg,-0.0003234,1,0,30.18972
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_18_090.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_18_090.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_18_090.jpg,-0.2589663,1,0,30.1785
C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\center_2021_04_18_03_14_18_196.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\left_2021_04_18_03_14_18_196.jpg, C:\roopesh\new_project\udemy\SelfDrivingCar_Simulator\IMG\right_2021_04_18_03_14_18_196.jpg,0,1,0,30.18978
